label,triplet,sentence,verb_id,object_id,object_text,count,train_count,eval_count,in_train
-1,"(2, 16)",A photo of unseen interaction.,2,16,a photo of a dog,2,0,2,False
-1,"(2, 17)",A photo of unseen interaction.,2,17,a photo of a horse,2,0,2,False
-1,"(21, 20)",A photo of unseen interaction.,21,20,a photo of an elephant,1,0,1,False
-1,"(22, 20)",A photo of unseen interaction.,22,20,a photo of an elephant,1,0,1,False
-1,"(23, 20)",A photo of unseen interaction.,23,20,a photo of an elephant,1,0,1,False
-1,"(24, 20)",A photo of unseen interaction.,24,20,a photo of an elephant,1,0,1,False
-1,"(25, 20)",A photo of unseen interaction.,25,20,a photo of an elephant,1,0,1,False
-1,"(27, 20)",A photo of unseen interaction.,27,20,a photo of an elephant,2,0,2,False
-1,"(29, 20)",A photo of unseen interaction.,29,20,a photo of an elephant,1,0,1,False
-1,"(31, 20)",A photo of unseen interaction.,31,20,a photo of an elephant,1,0,1,False
-1,"(32, 20)",A photo of unseen interaction.,32,20,a photo of an elephant,2,0,2,False
-1,"(33, 20)",A photo of unseen interaction.,33,20,a photo of an elephant,1,0,1,False
-1,"(34, 20)",A photo of unseen interaction.,34,20,a photo of an elephant,1,0,1,False
-1,"(35, 20)",A photo of unseen interaction.,35,20,a photo of an elephant,1,0,1,False
-1,"(23, 15)",A photo of unseen interaction.,23,15,a photo of a cat,2,0,2,False
-1,"(24, 15)",A photo of unseen interaction.,24,15,a photo of a cat,1,0,1,False
-1,"(25, 15)",A photo of unseen interaction.,25,15,a photo of a cat,1,0,1,False
-1,"(27, 15)",A photo of unseen interaction.,27,15,a photo of a cat,1,0,1,False
-1,"(14, 3)",A photo of unseen interaction.,14,3,a photo of a motorcycle,19,0,19,False
-1,"(15, 3)",A photo of unseen interaction.,15,3,a photo of a motorcycle,15,0,15,False
-1,"(16, 3)",A photo of unseen interaction.,16,3,a photo of a motorcycle,12,0,12,False
-1,"(17, 3)",A photo of unseen interaction.,17,3,a photo of a motorcycle,9,0,9,False
-1,"(18, 3)",A photo of unseen interaction.,18,3,a photo of a motorcycle,9,0,9,False
-1,"(19, 3)",A photo of unseen interaction.,19,3,a photo of a motorcycle,8,0,8,False
-1,"(20, 3)",A photo of unseen interaction.,20,3,a photo of a motorcycle,7,0,7,False
-1,"(21, 3)",A photo of unseen interaction.,21,3,a photo of a motorcycle,6,0,6,False
-1,"(22, 3)",A photo of unseen interaction.,22,3,a photo of a motorcycle,5,0,5,False
-1,"(23, 3)",A photo of unseen interaction.,23,3,a photo of a motorcycle,3,0,3,False
-1,"(24, 3)",A photo of unseen interaction.,24,3,a photo of a motorcycle,5,0,5,False
-1,"(25, 3)",A photo of unseen interaction.,25,3,a photo of a motorcycle,5,0,5,False
-1,"(26, 3)",A photo of unseen interaction.,26,3,a photo of a motorcycle,4,0,4,False
-1,"(27, 3)",A photo of unseen interaction.,27,3,a photo of a motorcycle,4,0,4,False
-1,"(29, 3)",A photo of unseen interaction.,29,3,a photo of a motorcycle,2,0,2,False
-1,"(31, 3)",A photo of unseen interaction.,31,3,a photo of a motorcycle,2,0,2,False
-1,"(32, 3)",A photo of unseen interaction.,32,3,a photo of a motorcycle,1,0,1,False
-1,"(33, 3)",A photo of unseen interaction.,33,3,a photo of a motorcycle,1,0,1,False
-1,"(34, 3)",A photo of unseen interaction.,34,3,a photo of a motorcycle,2,0,2,False
-1,"(35, 3)",A photo of unseen interaction.,35,3,a photo of a motorcycle,1,0,1,False
-1,"(38, 3)",A photo of unseen interaction.,38,3,a photo of a motorcycle,1,0,1,False
-1,"(39, 3)",A photo of unseen interaction.,39,3,a photo of a motorcycle,1,0,1,False
-1,"(40, 3)",A photo of unseen interaction.,40,3,a photo of a motorcycle,2,0,2,False
-1,"(42, 3)",A photo of unseen interaction.,42,3,a photo of a motorcycle,2,0,2,False
-1,"(44, 3)",A photo of unseen interaction.,44,3,a photo of a motorcycle,1,0,1,False
-1,"(45, 3)",A photo of unseen interaction.,45,3,a photo of a motorcycle,1,0,1,False
-1,"(21, 22)",A photo of unseen interaction.,21,22,a photo of a zebra,14,0,14,False
-1,"(60, 61)",A photo of unseen interaction.,60,61,a photo of a toilet,8,0,8,False
-1,"(62, 63)",A photo of unseen interaction.,62,63,a photo of a laptop,5,0,5,False
-1,"(64, 65)",A photo of unseen interaction.,64,65,a photo of a remote,5,0,5,False
-1,"(66, 67)",A photo of unseen interaction.,66,67,a photo of a cell phone,4,0,4,False
-1,"(20, 16)",A photo of unseen interaction.,20,16,a photo of a dog,6,0,6,False
-1,"(21, 16)",A photo of unseen interaction.,21,16,a photo of a dog,5,0,5,False
-1,"(23, 16)",A photo of unseen interaction.,23,16,a photo of a dog,3,0,3,False
-1,"(24, 16)",A photo of unseen interaction.,24,16,a photo of a dog,3,0,3,False
-1,"(25, 16)",A photo of unseen interaction.,25,16,a photo of a dog,2,0,2,False
-1,"(27, 16)",A photo of unseen interaction.,27,16,a photo of a dog,2,0,2,False
-1,"(29, 16)",A photo of unseen interaction.,29,16,a photo of a dog,2,0,2,False
-1,"(31, 16)",A photo of unseen interaction.,31,16,a photo of a dog,1,0,1,False
-1,"(3, 0)",A photo of unseen interaction.,3,0,a photo of a person,8,0,8,False
-1,"(4, 0)",A photo of unseen interaction.,4,0,a photo of a person,6,0,6,False
-1,"(5, 0)",A photo of unseen interaction.,5,0,a photo of a person,4,0,4,False
-1,"(9, 4)",A photo of unseen interaction.,9,4,a photo of an airplane,13,0,13,False
-1,"(10, 4)",A photo of unseen interaction.,10,4,a photo of an airplane,11,0,11,False
-1,"(11, 4)",A photo of unseen interaction.,11,4,a photo of an airplane,12,0,12,False
-1,"(12, 4)",A photo of unseen interaction.,12,4,a photo of an airplane,11,0,11,False
-1,"(13, 4)",A photo of unseen interaction.,13,4,a photo of an airplane,11,0,11,False
-1,"(13, 5)",A photo of unseen interaction.,13,5,a photo of a bus,13,0,13,False
-1,"(14, 2)",A photo of unseen interaction.,14,2,a photo of a car,11,0,11,False
-1,"(14, 4)",A photo of unseen interaction.,14,4,a photo of an airplane,9,0,9,False
-1,"(14, 5)",A photo of unseen interaction.,14,5,a photo of a bus,10,0,10,False
-1,"(14, 6)",A photo of unseen interaction.,14,6,a photo of a train,8,0,8,False
-1,"(15, 2)",A photo of unseen interaction.,15,2,a photo of a car,8,0,8,False
-1,"(15, 4)",A photo of unseen interaction.,15,4,a photo of an airplane,7,0,7,False
-1,"(15, 5)",A photo of unseen interaction.,15,5,a photo of a bus,10,0,10,False
-1,"(15, 6)",A photo of unseen interaction.,15,6,a photo of a train,7,0,7,False
-1,"(16, 2)",A photo of unseen interaction.,16,2,a photo of a car,8,0,8,False
-1,"(16, 4)",A photo of unseen interaction.,16,4,a photo of an airplane,7,0,7,False
-1,"(16, 5)",A photo of unseen interaction.,16,5,a photo of a bus,10,0,10,False
-1,"(16, 6)",A photo of unseen interaction.,16,6,a photo of a train,7,0,7,False
-1,"(17, 6)",A photo of unseen interaction.,17,6,a photo of a train,5,0,5,False
-1,"(18, 2)",A photo of unseen interaction.,18,2,a photo of a car,6,0,6,False
-1,"(18, 4)",A photo of unseen interaction.,18,4,a photo of an airplane,5,0,5,False
-1,"(18, 5)",A photo of unseen interaction.,18,5,a photo of a bus,6,0,6,False
-1,"(18, 6)",A photo of unseen interaction.,18,6,a photo of a train,5,0,5,False
-1,"(19, 2)",A photo of unseen interaction.,19,2,a photo of a car,6,0,6,False
-1,"(19, 4)",A photo of unseen interaction.,19,4,a photo of an airplane,4,0,4,False
-1,"(19, 5)",A photo of unseen interaction.,19,5,a photo of a bus,4,0,4,False
-1,"(19, 6)",A photo of unseen interaction.,19,6,a photo of a train,3,0,3,False
-1,"(18, 11)",A photo of unseen interaction.,18,11,a photo of a stop sign,4,0,4,False
-1,"(14, 8)",A photo of unseen interaction.,14,8,a photo of a boat,9,0,9,False
-1,"(15, 8)",A photo of unseen interaction.,15,8,a photo of a boat,4,0,4,False
-1,"(16, 8)",A photo of unseen interaction.,16,8,a photo of a boat,4,0,4,False
-1,"(16, 9)",A photo of unseen interaction.,16,9,a photo of a traffic light,3,0,3,False
-1,"(17, 8)",A photo of unseen interaction.,17,8,a photo of a boat,3,0,3,False
-1,"(17, 9)",A photo of unseen interaction.,17,9,a photo of a traffic light,1,0,1,False
-1,"(18, 7)",A photo of unseen interaction.,18,7,a photo of a truck,3,0,3,False
-1,"(18, 8)",A photo of unseen interaction.,18,8,a photo of a boat,3,0,3,False
-1,"(18, 9)",A photo of unseen interaction.,18,9,a photo of a traffic light,2,0,2,False
-1,"(18, 10)",A photo of unseen interaction.,18,10,a photo of a fire hydrant,5,0,5,False
-1,"(19, 13)",A photo of unseen interaction.,19,13,a photo of a bench,3,0,3,False
-1,"(19, 7)",A photo of unseen interaction.,19,7,a photo of a truck,2,0,2,False
-1,"(19, 8)",A photo of unseen interaction.,19,8,a photo of a boat,1,0,1,False
-1,"(19, 9)",A photo of unseen interaction.,19,9,a photo of a traffic light,1,0,1,False
-1,"(19, 10)",A photo of unseen interaction.,19,10,a photo of a fire hydrant,3,0,3,False
-1,"(20, 13)",A photo of unseen interaction.,20,13,a photo of a bench,3,0,3,False
-1,"(20, 1)",A photo of unseen interaction.,20,1,a photo of a bicycle,12,0,12,False
-1,"(20, 2)",A photo of unseen interaction.,20,2,a photo of a car,4,0,4,False
-1,"(20, 4)",A photo of unseen interaction.,20,4,a photo of an airplane,3,0,3,False
-1,"(20, 5)",A photo of unseen interaction.,20,5,a photo of a bus,4,0,4,False
-1,"(20, 6)",A photo of unseen interaction.,20,6,a photo of a train,3,0,3,False
-1,"(20, 8)",A photo of unseen interaction.,20,8,a photo of a boat,2,0,2,False
-1,"(20, 9)",A photo of unseen interaction.,20,9,a photo of a traffic light,1,0,1,False
-1,"(20, 10)",A photo of unseen interaction.,20,10,a photo of a fire hydrant,2,0,2,False
-1,"(20, 11)",A photo of unseen interaction.,20,11,a photo of a stop sign,1,0,1,False
-1,"(21, 13)",A photo of unseen interaction.,21,13,a photo of a bench,3,0,3,False
-1,"(21, 1)",A photo of unseen interaction.,21,1,a photo of a bicycle,14,0,14,False
-1,"(21, 4)",A photo of unseen interaction.,21,4,a photo of an airplane,4,0,4,False
-1,"(21, 9)",A photo of unseen interaction.,21,9,a photo of a traffic light,1,0,1,False
-1,"(21, 10)",A photo of unseen interaction.,21,10,a photo of a fire hydrant,2,0,2,False
-1,"(21, 11)",A photo of unseen interaction.,21,11,a photo of a stop sign,1,0,1,False
-1,"(22, 1)",A photo of unseen interaction.,22,1,a photo of a bicycle,10,0,10,False
-1,"(22, 2)",A photo of unseen interaction.,22,2,a photo of a car,2,0,2,False
-1,"(22, 4)",A photo of unseen interaction.,22,4,a photo of an airplane,1,0,1,False
-1,"(22, 5)",A photo of unseen interaction.,22,5,a photo of a bus,2,0,2,False
-1,"(22, 6)",A photo of unseen interaction.,22,6,a photo of a train,1,0,1,False
-1,"(22, 8)",A photo of unseen interaction.,22,8,a photo of a boat,2,0,2,False
-1,"(22, 9)",A photo of unseen interaction.,22,9,a photo of a traffic light,1,0,1,False
-1,"(22, 10)",A photo of unseen interaction.,22,10,a photo of a fire hydrant,1,0,1,False
-1,"(22, 11)",A photo of unseen interaction.,22,11,a photo of a stop sign,1,0,1,False
-1,"(23, 13)",A photo of unseen interaction.,23,13,a photo of a bench,1,0,1,False
-1,"(23, 1)",A photo of unseen interaction.,23,1,a photo of a bicycle,10,0,10,False
-1,"(23, 2)",A photo of unseen interaction.,23,2,a photo of a car,2,0,2,False
-1,"(23, 4)",A photo of unseen interaction.,23,4,a photo of an airplane,2,0,2,False
-1,"(23, 5)",A photo of unseen interaction.,23,5,a photo of a bus,2,0,2,False
-1,"(23, 6)",A photo of unseen interaction.,23,6,a photo of a train,1,0,1,False
-1,"(23, 7)",A photo of unseen interaction.,23,7,a photo of a truck,1,0,1,False
-1,"(23, 8)",A photo of unseen interaction.,23,8,a photo of a boat,1,0,1,False
-1,"(23, 9)",A photo of unseen interaction.,23,9,a photo of a traffic light,1,0,1,False
-1,"(23, 10)",A photo of unseen interaction.,23,10,a photo of a fire hydrant,1,0,1,False
-1,"(23, 11)",A photo of unseen interaction.,23,11,a photo of a stop sign,1,0,1,False
-1,"(24, 13)",A photo of unseen interaction.,24,13,a photo of a bench,1,0,1,False
-1,"(24, 1)",A photo of unseen interaction.,24,1,a photo of a bicycle,8,0,8,False
-1,"(24, 2)",A photo of unseen interaction.,24,2,a photo of a car,2,0,2,False
-1,"(24, 4)",A photo of unseen interaction.,24,4,a photo of an airplane,1,0,1,False
-1,"(24, 5)",A photo of unseen interaction.,24,5,a photo of a bus,1,0,1,False
-1,"(24, 6)",A photo of unseen interaction.,24,6,a photo of a train,1,0,1,False
-1,"(24, 7)",A photo of unseen interaction.,24,7,a photo of a truck,2,0,2,False
-1,"(24, 8)",A photo of unseen interaction.,24,8,a photo of a boat,1,0,1,False
-1,"(24, 9)",A photo of unseen interaction.,24,9,a photo of a traffic light,1,0,1,False
-1,"(24, 10)",A photo of unseen interaction.,24,10,a photo of a fire hydrant,1,0,1,False
-1,"(24, 11)",A photo of unseen interaction.,24,11,a photo of a stop sign,1,0,1,False
-1,"(25, 13)",A photo of unseen interaction.,25,13,a photo of a bench,1,0,1,False
-1,"(25, 1)",A photo of unseen interaction.,25,1,a photo of a bicycle,8,0,8,False
-1,"(25, 2)",A photo of unseen interaction.,25,2,a photo of a car,2,0,2,False
-1,"(25, 7)",A photo of unseen interaction.,25,7,a photo of a truck,2,0,2,False
-1,"(25, 9)",A photo of unseen interaction.,25,9,a photo of a traffic light,1,0,1,False
-1,"(25, 10)",A photo of unseen interaction.,25,10,a photo of a fire hydrant,1,0,1,False
-1,"(25, 11)",A photo of unseen interaction.,25,11,a photo of a stop sign,1,0,1,False
-1,"(15, 14)",A photo of unseen interaction.,15,14,a photo of a bird,11,0,11,False
-1,"(16, 14)",A photo of unseen interaction.,16,14,a photo of a bird,10,0,10,False
-1,"(17, 14)",A photo of unseen interaction.,17,14,a photo of a bird,9,0,9,False
-1,"(18, 14)",A photo of unseen interaction.,18,14,a photo of a bird,6,0,6,False
-1,"(19, 14)",A photo of unseen interaction.,19,14,a photo of a bird,5,0,5,False
-1,"(20, 14)",A photo of unseen interaction.,20,14,a photo of a bird,6,0,6,False
-1,"(21, 14)",A photo of unseen interaction.,21,14,a photo of a bird,6,0,6,False
-1,"(22, 14)",A photo of unseen interaction.,22,14,a photo of a bird,6,0,6,False
-1,"(23, 14)",A photo of unseen interaction.,23,14,a photo of a bird,5,0,5,False
-1,"(24, 14)",A photo of unseen interaction.,24,14,a photo of a bird,3,0,3,False
-1,"(25, 14)",A photo of unseen interaction.,25,14,a photo of a bird,3,0,3,False
-1,"(18, 17)",A photo of unseen interaction.,18,17,a photo of a horse,5,0,5,False
-1,"(5, 7)",A photo of unseen interaction.,5,7,a photo of a truck,10,0,10,False
-1,"(5, 8)",A photo of unseen interaction.,5,8,a photo of a boat,4,0,4,False
-1,"(5, 9)",A photo of unseen interaction.,5,9,a photo of a traffic light,3,0,3,False
-1,"(5, 10)",A photo of unseen interaction.,5,10,a photo of a fire hydrant,3,0,3,False
-1,"(40, 37)",A photo of unseen interaction.,40,37,a photo of a surfboard,3,0,3,False
-1,"(29, 1)",A photo of unseen interaction.,29,1,a photo of a bicycle,5,0,5,False
-1,"(32, 1)",A photo of unseen interaction.,32,1,a photo of a bicycle,4,0,4,False
-1,"(33, 1)",A photo of unseen interaction.,33,1,a photo of a bicycle,3,0,3,False
-1,"(35, 1)",A photo of unseen interaction.,35,1,a photo of a bicycle,3,0,3,False
-1,"(42, 41)",A photo of unseen interaction.,42,41,a photo of a cup,1,0,1,False
-1,"(43, 41)",A photo of unseen interaction.,43,41,a photo of a cup,1,0,1,False
-1,"(46, 45)",A photo of unseen interaction.,46,45,a photo of a bowl,1,0,1,False
-1,"(47, 41)",A photo of unseen interaction.,47,41,a photo of a cup,1,0,1,False
-1,"(49, 45)",A photo of unseen interaction.,49,45,a photo of a bowl,1,0,1,False
-1,"(50, 41)",A photo of unseen interaction.,50,41,a photo of a cup,1,0,1,False
-1,"(51, 41)",A photo of unseen interaction.,51,41,a photo of a cup,1,0,1,False
-1,"(52, 41)",A photo of unseen interaction.,52,41,a photo of a cup,1,0,1,False
-1,"(53, 41)",A photo of unseen interaction.,53,41,a photo of a cup,1,0,1,False
-1,"(54, 41)",A photo of unseen interaction.,54,41,a photo of a cup,1,0,1,False
-1,"(55, 41)",A photo of unseen interaction.,55,41,a photo of a cup,1,0,1,False
-1,"(56, 41)",A photo of unseen interaction.,56,41,a photo of a cup,1,0,1,False
-1,"(58, 45)",A photo of unseen interaction.,58,45,a photo of a bowl,1,0,1,False
-1,"(59, 45)",A photo of unseen interaction.,59,45,a photo of a bowl,1,0,1,False
-1,"(60, 45)",A photo of unseen interaction.,60,45,a photo of a bowl,1,0,1,False
-1,"(61, 45)",A photo of unseen interaction.,61,45,a photo of a bowl,1,0,1,False
-1,"(62, 45)",A photo of unseen interaction.,62,45,a photo of a bowl,1,0,1,False
-1,"(63, 45)",A photo of unseen interaction.,63,45,a photo of a bowl,1,0,1,False
-1,"(64, 45)",A photo of unseen interaction.,64,45,a photo of a bowl,1,0,1,False
-1,"(65, 45)",A photo of unseen interaction.,65,45,a photo of a bowl,1,0,1,False
-1,"(66, 41)",A photo of unseen interaction.,66,41,a photo of a cup,1,0,1,False
-1,"(67, 41)",A photo of unseen interaction.,67,41,a photo of a cup,1,0,1,False
-1,"(68, 45)",A photo of unseen interaction.,68,45,a photo of a bowl,1,0,1,False
-1,"(69, 45)",A photo of unseen interaction.,69,45,a photo of a bowl,1,0,1,False
-1,"(70, 41)",A photo of unseen interaction.,70,41,a photo of a cup,1,0,1,False
-1,"(71, 45)",A photo of unseen interaction.,71,45,a photo of a bowl,1,0,1,False
-1,"(72, 41)",A photo of unseen interaction.,72,41,a photo of a cup,1,0,1,False
-1,"(73, 45)",A photo of unseen interaction.,73,45,a photo of a bowl,1,0,1,False
-1,"(74, 45)",A photo of unseen interaction.,74,45,a photo of a bowl,1,0,1,False
-1,"(75, 45)",A photo of unseen interaction.,75,45,a photo of a bowl,1,0,1,False
-1,"(76, 45)",A photo of unseen interaction.,76,45,a photo of a bowl,1,0,1,False
-1,"(77, 45)",A photo of unseen interaction.,77,45,a photo of a bowl,1,0,1,False
-1,"(22, 13)",A photo of unseen interaction.,22,13,a photo of a bench,2,0,2,False
-1,"(19, 17)",A photo of unseen interaction.,19,17,a photo of a horse,2,0,2,False
-1,"(20, 17)",A photo of unseen interaction.,20,17,a photo of a horse,2,0,2,False
-1,"(21, 17)",A photo of unseen interaction.,21,17,a photo of a horse,2,0,2,False
-1,"(22, 17)",A photo of unseen interaction.,22,17,a photo of a horse,2,0,2,False
-1,"(23, 17)",A photo of unseen interaction.,23,17,a photo of a horse,1,0,1,False
-1,"(26, 25)",A photo of unseen interaction.,26,25,a photo of a umbrella,3,0,3,False
-1,"(27, 25)",A photo of unseen interaction.,27,25,a photo of a umbrella,2,0,2,False
-1,"(29, 25)",A photo of unseen interaction.,29,25,a photo of a umbrella,2,0,2,False
-1,"(31, 25)",A photo of unseen interaction.,31,25,a photo of a umbrella,1,0,1,False
-1,"(10, 13)",A photo of unseen interaction.,10,13,a photo of a bench,1,0,1,False
-1,"(1, 4)",A photo of unseen interaction.,1,4,a photo of an airplane,1,0,1,False
-1,"(3, 6)",A photo of unseen interaction.,3,6,a photo of a train,7,0,7,False
-1,"(1, 7)",A photo of unseen interaction.,1,7,a photo of a truck,1,0,1,False
-1,"(16, 19)",A photo of unseen interaction.,16,19,a photo of a cow,1,0,1,False
-1,"(16, 20)",A photo of unseen interaction.,16,20,a photo of an elephant,1,0,1,False
-1,"(16, 21)",A photo of unseen interaction.,16,21,a photo of a bear,1,0,1,False
-1,"(16, 22)",A photo of unseen interaction.,16,22,a photo of a zebra,1,0,1,False
-1,"(16, 23)",A photo of unseen interaction.,16,23,a photo of a giraffe,1,0,1,False
-1,"(16, 24)",A photo of unseen interaction.,16,24,a photo of a backpack,1,0,1,False
-1,"(16, 25)",A photo of unseen interaction.,16,25,a photo of a umbrella,1,0,1,False
-1,"(16, 26)",A photo of unseen interaction.,16,26,a photo of a handbag,1,0,1,False
-1,"(27, 17)",A photo of unseen interaction.,27,17,a photo of a horse,1,0,1,False
-1,"(27, 19)",A photo of unseen interaction.,27,19,a photo of a cow,1,0,1,False
-1,"(27, 21)",A photo of unseen interaction.,27,21,a photo of a bear,1,0,1,False
-1,"(27, 22)",A photo of unseen interaction.,27,22,a photo of a zebra,1,0,1,False
-1,"(27, 23)",A photo of unseen interaction.,27,23,a photo of a giraffe,1,0,1,False
-1,"(37, 39)",A photo of unseen interaction.,37,39,a photo of a bottle,1,0,1,False
-1,"(37, 40)",A photo of unseen interaction.,37,40,a photo of a wine glass,1,0,1,False
-1,"(37, 41)",A photo of unseen interaction.,37,41,a photo of a cup,1,0,1,False
-1,"(26, 1)",A photo of unseen interaction.,26,1,a photo of a bicycle,7,0,7,False
-1,"(29, 28)",A photo of unseen interaction.,29,28,a photo of a suitcase,2,0,2,False
-1,"(30, 28)",A photo of unseen interaction.,30,28,a photo of a suitcase,1,0,1,False
-1,"(32, 28)",A photo of unseen interaction.,32,28,a photo of a suitcase,2,0,2,False
-1,"(33, 28)",A photo of unseen interaction.,33,28,a photo of a suitcase,1,0,1,False
-1,"(34, 28)",A photo of unseen interaction.,34,28,a photo of a suitcase,1,0,1,False
-1,"(35, 28)",A photo of unseen interaction.,35,28,a photo of a suitcase,1,0,1,False
-1,"(37, 28)",A photo of unseen interaction.,37,28,a photo of a suitcase,2,0,2,False
-1,"(38, 28)",A photo of unseen interaction.,38,28,a photo of a suitcase,2,0,2,False
-1,"(40, 28)",A photo of unseen interaction.,40,28,a photo of a suitcase,2,0,2,False
-1,"(41, 28)",A photo of unseen interaction.,41,28,a photo of a suitcase,2,0,2,False
-1,"(42, 28)",A photo of unseen interaction.,42,28,a photo of a suitcase,2,0,2,False
-1,"(43, 28)",A photo of unseen interaction.,43,28,a photo of a suitcase,1,0,1,False
-1,"(44, 28)",A photo of unseen interaction.,44,28,a photo of a suitcase,1,0,1,False
-1,"(45, 28)",A photo of unseen interaction.,45,28,a photo of a suitcase,1,0,1,False
-1,"(46, 28)",A photo of unseen interaction.,46,28,a photo of a suitcase,1,0,1,False
-1,"(47, 28)",A photo of unseen interaction.,47,28,a photo of a suitcase,1,0,1,False
-1,"(48, 28)",A photo of unseen interaction.,48,28,a photo of a suitcase,1,0,1,False
-1,"(49, 28)",A photo of unseen interaction.,49,28,a photo of a suitcase,1,0,1,False
-1,"(50, 28)",A photo of unseen interaction.,50,28,a photo of a suitcase,1,0,1,False
-1,"(51, 28)",A photo of unseen interaction.,51,28,a photo of a suitcase,1,0,1,False
-1,"(40, 1)",A photo of unseen interaction.,40,1,a photo of a bicycle,1,0,1,False
-1,"(40, 2)",A photo of unseen interaction.,40,2,a photo of a car,1,0,1,False
-1,"(40, 4)",A photo of unseen interaction.,40,4,a photo of an airplane,1,0,1,False
-1,"(40, 5)",A photo of unseen interaction.,40,5,a photo of a bus,1,0,1,False
-1,"(40, 6)",A photo of unseen interaction.,40,6,a photo of a train,1,0,1,False
-1,"(40, 7)",A photo of unseen interaction.,40,7,a photo of a truck,1,0,1,False
-1,"(40, 8)",A photo of unseen interaction.,40,8,a photo of a boat,1,0,1,False
-1,"(40, 9)",A photo of unseen interaction.,40,9,a photo of a traffic light,1,0,1,False
-1,"(40, 10)",A photo of unseen interaction.,40,10,a photo of a fire hydrant,1,0,1,False
-1,"(40, 11)",A photo of unseen interaction.,40,11,a photo of a stop sign,1,0,1,False
-1,"(40, 12)",A photo of unseen interaction.,40,12,a photo of a parking meter,1,0,1,False
-1,"(40, 13)",A photo of unseen interaction.,40,13,a photo of a bench,1,0,1,False
-1,"(40, 14)",A photo of unseen interaction.,40,14,a photo of a bird,1,0,1,False
-1,"(40, 15)",A photo of unseen interaction.,40,15,a photo of a cat,1,0,1,False
-1,"(40, 16)",A photo of unseen interaction.,40,16,a photo of a dog,1,0,1,False
-1,"(40, 17)",A photo of unseen interaction.,40,17,a photo of a horse,1,0,1,False
-1,"(40, 18)",A photo of unseen interaction.,40,18,a photo of a sheep,1,0,1,False
-1,"(40, 19)",A photo of unseen interaction.,40,19,a photo of a cow,1,0,1,False
-1,"(40, 20)",A photo of unseen interaction.,40,20,a photo of an elephant,1,0,1,False
-1,"(40, 22)",A photo of unseen interaction.,40,22,a photo of a zebra,1,0,1,False
-1,"(40, 23)",A photo of unseen interaction.,40,23,a photo of a giraffe,1,0,1,False
-1,"(40, 24)",A photo of unseen interaction.,40,24,a photo of a backpack,1,0,1,False
-1,"(40, 25)",A photo of unseen interaction.,40,25,a photo of a umbrella,1,0,1,False
-1,"(40, 27)",A photo of unseen interaction.,40,27,a photo of a tie,1,0,1,False
-1,"(40, 29)",A photo of unseen interaction.,40,29,a photo of a frisbee,1,0,1,False
-1,"(40, 30)",A photo of unseen interaction.,40,30,a photo of a skis,1,0,1,False
-1,"(40, 31)",A photo of unseen interaction.,40,31,a photo of a snowboard,1,0,1,False
-1,"(40, 32)",A photo of unseen interaction.,40,32,a photo of a sports ball,1,0,1,False
-1,"(40, 33)",A photo of unseen interaction.,40,33,a photo of a kite,1,0,1,False
-1,"(40, 34)",A photo of unseen interaction.,40,34,a photo of a baseball bat,2,0,2,False
-1,"(40, 35)",A photo of unseen interaction.,40,35,a photo of a baseball glove,1,0,1,False
-1,"(40, 38)",A photo of unseen interaction.,40,38,a photo of a tennis racket,1,0,1,False
-1,"(40, 39)",A photo of unseen interaction.,40,39,a photo of a bottle,2,0,2,False
-1,"(41, 6)",A photo of unseen interaction.,41,6,a photo of a train,1,0,1,False
-1,"(41, 9)",A photo of unseen interaction.,41,9,a photo of a traffic light,1,0,1,False
-1,"(41, 11)",A photo of unseen interaction.,41,11,a photo of a stop sign,1,0,1,False
-1,"(41, 12)",A photo of unseen interaction.,41,12,a photo of a parking meter,1,0,1,False
-1,"(41, 14)",A photo of unseen interaction.,41,14,a photo of a bird,1,0,1,False
-1,"(41, 15)",A photo of unseen interaction.,41,15,a photo of a cat,1,0,1,False
-1,"(41, 17)",A photo of unseen interaction.,41,17,a photo of a horse,1,0,1,False
-1,"(41, 18)",A photo of unseen interaction.,41,18,a photo of a sheep,1,0,1,False
-1,"(41, 19)",A photo of unseen interaction.,41,19,a photo of a cow,1,0,1,False
-1,"(41, 20)",A photo of unseen interaction.,41,20,a photo of an elephant,1,0,1,False
-1,"(41, 21)",A photo of unseen interaction.,41,21,a photo of a bear,1,0,1,False
-1,"(41, 22)",A photo of unseen interaction.,41,22,a photo of a zebra,1,0,1,False
-1,"(41, 23)",A photo of unseen interaction.,41,23,a photo of a giraffe,1,0,1,False
-1,"(41, 25)",A photo of unseen interaction.,41,25,a photo of a umbrella,1,0,1,False
-1,"(41, 29)",A photo of unseen interaction.,41,29,a photo of a frisbee,1,0,1,False
-1,"(41, 31)",A photo of unseen interaction.,41,31,a photo of a snowboard,1,0,1,False
-1,"(41, 34)",A photo of unseen interaction.,41,34,a photo of a baseball bat,1,0,1,False
-1,"(41, 35)",A photo of unseen interaction.,41,35,a photo of a baseball glove,1,0,1,False
-1,"(42, 1)",A photo of unseen interaction.,42,1,a photo of a bicycle,1,0,1,False
-1,"(42, 2)",A photo of unseen interaction.,42,2,a photo of a car,1,0,1,False
-1,"(42, 4)",A photo of unseen interaction.,42,4,a photo of an airplane,1,0,1,False
-1,"(42, 5)",A photo of unseen interaction.,42,5,a photo of a bus,1,0,1,False
-1,"(42, 6)",A photo of unseen interaction.,42,6,a photo of a train,1,0,1,False
